16238,2767433,backrest a support that you can lean against while sitting the back of the dental chair was adjustable
16239,2365848,genus dasyprocta type genus of the Dasyproctidae agoutis
16240,1415256,family bangiaceae a family of protoctist
16241,1415393,porphyra a genus of protoctist
16242,6258680,paging the system of numbering pages
16243,10822962,jakob hermandszoon Dutch Protestant theologian who founded Arminianism which opposed the absolute predestinarianism of John Calvin 
16244,9637512,colored person a United States term for Blacks that is now considered offensive
16245,5713101,justnoticeable difference psychophysics the difference between two stimuli that under properly controlled experimental conditions is detected as often as it is undetected
16246,6139491,psychophysics the branch of psychology concerned with quantitative relations between physical stimuli and their psychological effects
16247,7458453,race a contest of speed the race is to the swift
16248,2395395,depute transfer power to someone
16249,10000787,delegate a person appointed or elected to represent others
16250,2466670,pass make laws
16251,6803157,warning signal an automatic signal usually a sound warning of danger
16252,12890685,veronica americana plant of western North America and northeastern Asia having prostrate stems with dense racemes of pale violet to lilac flowers
16253,13965627,misalliance an unsuitable alliance especially with regard to marriage
16254,2336015,canalize provide a city with a canal
16255,729642,project regard as objective
16256,726300,impute attribute or credit to We attributed this quotation to Shakespeare People impute great cleverness to cats
16257,8279298,academy a secondary school usually private
16258,317594,drive the act of driving a herd of animals overland
16259,9720406,spik ethnic slur offensive term for persons of Latin American descent
16260,1437805,order cypriniformes an order of animals including almost entirely freshwater fishes characins loaches carp suckers sometimes classified as a suborder of Ostariophysi
16261,12774299,manilkara bidentata a tropical hardwood tree yielding balata gum and heavy red timber
16262,79018,purchase the acquisition of something for payment they closed the purchase with a handshake
16263,4609811,xray tube a vacuum tube containing a metal target onto which a beam of electrons is directed at high energy for the generation of X rays
16264,6501918,manifest a customs document listing the contents put on a ship or plane
16265,3947111,pipette measuring instrument consisting of a graduated glass tube used to measure or transfer precise volumes of a liquid by drawing the liquid up into the tube
16266,3733925,measuring system instrument that shows the extent or amount or quantity or degree of something
16267,2565911,fall yield to temptation or sin Adam and Eve fell
16268,11410298,crystallizing the formation of crystals
16269,14145501,common cold a mild viral infection involving the nose and respiratory passages but not the lungs will they never find a cure for the common cold
16270,14145095,respiratory illness a disease affecting the respiratory system
16271,2684924,proceed continue a certain state
16272,5273822,zygomatic bone the arch of bone beneath the eye that forms the prominence of the cheek
16273,1696282,order crocodylia crocodiles alligators caimans gavials
16274,1698144,family alligatoridae alligators caimans
16275,2080577,satisfactory giving satisfaction satisfactory living conditions his grades were satisfactory
16276,3013580,teddy a womans sleeveless undergarment
16277,4333500,strap a band that goes over the shoulder and supports a garment or bag
16278,2212825,refuse refuse to let have She denies me every pleasure he denies her her weekly allowance
16279,5283498,pearly informal terms for a human `tooth
16280,14532816,allergy hypersensitivity reaction to a particular allergen symptoms can vary greatly in intensity
16281,14533203,hypersensitivity reaction an inappropriate and excessive reaction to an allergen as pollen or dust or animal hair or certain foods severity ranges from mild allergy to severe systemic reactions leading to anaphylactic shock
16282,297507,zero adjust an instrument or device to zero value
16283,13742358,zero a mathematical element that when added to another number yields the same number
16284,10052843,emotional person a person subject to strong states of emotion
